2346
1 2 3
64 65 66
64 66 68
64 67 1
64 68 3
64 69 5
65 66 67
65 67 69
65 68 2
65 69 4
66 67 68
66 68 1
66 69 3
67 68 69
67 69 2
68 69 1
