4278
1 2 3
31 38 45
31 39 47
31 40 49
31 41 51
31 42 53
31 43 55
31 44 57
31 45 59
31 46 61
31 47 63
31 48 65
31 49 67
31 50 69
31 51 71
31 52 73
31 53 75
31 54 77
31 55 79
31 56 81
31 57 83
31 58 85
31 59 87
31 60 89
31 61 91
31 62 93
31 63 2
31 64 4
31 65 6
31 66 8
31 67 10
31 68 12
31 69 14
31 70 16
31 71 18
31 72 20
31 73 22
31 74 24
31 75 26
31 76 28
31 77 30
31 78 77
31 79 76
31 80 75
31 81 74
31 82 73
31 83 72
31 84 71
31 85 70
31 86 69
31 87 68
31 88 67
31 89 66
31 90 65
31 91 64
31 92 63
31 93 62
32 33 34
32 34 36
32 35 38
32 36 40
32 37 42
32 38 44
32 39 46
32 40 48
32 41 50
32 42 52
32 43 54
32 44 56
32 45 58
32 46 60
32 47 62
32 48 64
32 49 66
32 50 68
32 51 70
32 52 72
32 53 74
32 54 76
32 55 78
32 56 80
32 57 82
32 58 84
32 59 86
32 60 88
32 61 90
32 62 92
32 63 1
32 64 3
32 65 5
32 66 7
32 67 9
32 68 11
32 69 13
32 70 15
32 71 17
32 72 19
32 73 21
32 74 23
32 75 25
32 76 27
32 77 29
32 78 31
32 79 78
32 80 77
32 81 76
32 82 75
32 83 74
32 84 73
32 85 72
32 86 71
32 87 70
32 88 69
32 89 68
32 90 67
32 91 66
32 92 65
32 93 64
33 34 35
33 35 37
33 36 39
33 37 41
33 38 43
33 39 45
33 40 47
33 41 49
33 42 51
33 43 53
33 44 55
33 45 57
33 46 59
33 47 61
33 48 63
33 49 65
33 50 67
33 51 69
33 52 71
33 53 73
33 54 75
33 55 77
33 56 79
33 57 81
33 58 83
33 59 85
33 60 87
33 61 89
33 62 91
33 63 93
33 64 2
33 65 4
33 66 6
33 67 8
33 68 10
33 69 12
33 70 14
33 71 16
33 72 18
33 73 20
33 74 22
33 75 24
33 76 26
33 77 28
33 78 30
33 79 32
33 80 79
33 81 78
33 82 77
33 83 76
33 84 75
33 85 74
33 86 73
33 87 72
33 88 71
33 89 70
33 90 69
33 91 68
33 92 67
33 93 66
34 35 36
34 36 38
34 37 40
34 38 42
34 39 44
34 40 46
34 41 48
34 42 50
34 43 52
34 44 54
34 45 56
34 46 58
34 47 60
34 48 62
34 49 64
34 50 66
34 51 68
34 52 70
34 53 72
34 54 74
34 55 76
34 56 78
34 57 80
34 58 82
34 59 84
34 60 86
34 61 88
34 62 90
34 63 92
34 64 1
34 65 3
34 66 5
34 67 7
34 68 9
34 69 11
34 70 13
34 71 15
34 72 17
34 73 19
34 74 21
34 75 23
34 76 25
34 77 27
34 78 29
34 79 31
34 80 33
34 81 80
34 82 79
34 83 78
34 84 77
34 85 76
34 86 75
34 87 74
34 88 73
34 89 72
34 90 71
34 91 70
34 92 69
34 93 68
35 36 37
35 37 39
35 38 41
35 39 43
35 40 45
35 41 47
35 42 49
35 43 51
35 44 53
35 45 55
35 46 57
35 47 59
35 48 61
35 49 63
35 50 65
35 51 67
35 52 69
35 53 71
35 54 73
35 55 75
35 56 77
35 57 79
35 58 81
35 59 83
35 60 85
35 61 87
35 62 89
35 63 91
35 64 93
35 65 2
35 66 4
35 67 6
35 68 8
35 69 10
35 70 12
35 71 14
35 72 16
35 73 18
35 74 20
35 75 22
35 76 24
35 77 26
35 78 28
35 79 30
35 80 32
35 81 34
35 82 81
35 83 80
35 84 79
35 85 78
35 86 77
35 87 76
35 88 75
35 89 74
35 90 73
35 91 72
35 92 71
35 93 70
36 37 38
36 38 40
36 39 42
36 40 44
36 41 46
36 42 48
36 43 50
36 44 52
36 45 54
36 46 56
36 47 58
36 48 60
36 49 62
36 50 64
36 51 66
36 52 68
36 53 70
36 54 72
36 55 74
36 56 76
36 57 78
36 58 80
36 59 82
36 60 84
36 61 86
36 62 88
36 63 90
36 64 92
36 65 1
36 66 3
36 67 5
36 68 7
36 69 9
36 70 11
36 71 13
36 72 15
36 73 17
36 74 19
36 75 21
36 76 23
36 77 25
36 78 27
36 79 29
36 80 31
36 81 33
36 82 35
36 83 82
36 84 81
36 85 80
36 86 79
36 87 78
36 88 77
36 89 76
36 90 75
36 91 74
36 92 73
36 93 72
37 38 39
37 39 41
37 40 43
37 41 45
37 42 47
37 43 49
37 44 51
37 45 53
37 46 55
37 47 57
37 48 59
37 49 61
37 50 63
37 51 65
37 52 67
37 53 69
37 54 71
37 55 73
37 56 75
37 57 77
37 58 79
37 59 81
37 60 83
37 61 85
37 62 87
37 63 89
37 64 91
37 65 93
37 66 2
37 67 4
37 68 6
37 69 8
37 70 10
37 71 12
37 72 14
37 73 16
37 74 18
37 75 20
37 76 22
37 77 24
37 78 26
37 79 28
37 80 30
37 81 32
37 82 34
37 83 36
37 84 83
37 85 82
37 86 81
37 87 80
37 88 79
37 89 78
37 90 77
37 91 76
37 92 75
37 93 74
38 39 40
38 40 42
38 41 44
38 42 46
38 43 48
38 44 50
38 45 52
38 46 54
38 47 56
38 48 58
38 49 60
38 50 62
38 51 64
38 52 66
38 53 68
38 54 70
38 55 72
38 56 74
38 57 76
38 58 78
38 59 80
38 60 82
38 61 84
38 62 86
38 63 88
38 64 90
38 65 92
38 66 1
38 67 3
38 68 5
38 69 7
38 70 9
38 71 11
38 72 13
38 73 15
38 74 17
38 75 19
38 76 21
38 77 23
38 78 25
38 79 27
38 80 29
38 81 31
38 82 33
38 83 35
38 84 37
38 85 84
38 86 83
38 87 82
38 88 81
38 89 80
38 90 79
38 91 78
38 92 77
38 93 76
39 40 41
39 41 43
39 42 45
39 43 47
39 44 49
39 45 51
39 46 53
39 47 55
39 48 57
39 49 59
39 50 61
39 51 63
39 52 65
39 53 67
39 54 69
39 55 71
39 56 73
39 57 75
39 58 77
39 59 79
39 60 81
39 61 83
39 62 85
39 63 87
39 64 89
39 65 91
39 66 93
39 67 2
39 68 4
39 69 6
39 70 8
39 71 10
39 72 12
39 73 14
39 74 16
39 75 18
39 76 20
39 77 22
39 78 24
39 79 26
39 80 28
39 81 30
39 82 32
39 83 34
39 84 36
39 85 38
39 86 85
39 87 84
39 88 83
39 89 82
39 90 81
39 91 80
39 92 79
39 93 78
40 41 42
40 42 44
40 43 46
40 44 48
40 45 50
40 46 52
40 47 54
40 48 56
40 49 58
40 50 60
40 51 62
40 52 64
40 53 66
40 54 68
40 55 70
40 56 72
40 57 74
40 58 76
40 59 78
40 60 80
40 61 82
40 62 84
40 63 86
40 64 88
40 65 90
40 66 92
40 67 1
40 68 3
40 69 5
40 70 7
40 71 9
40 72 11
40 73 13
40 74 15
40 75 17
40 76 19
40 77 21
40 78 23
40 79 25
40 80 27
40 81 29
40 82 31
40 83 33
40 84 35
40 85 37
40 86 39
40 87 86
40 88 85
40 89 84
40 90 83
40 91 82
40 92 81
40 93 80
41 42 43
41 43 45
41 44 47
41 45 49
41 46 51
41 47 53
41 48 55
41 49 57
41 50 59
41 51 61
41 52 63
41 53 65
41 54 67
41 55 69
41 56 71
41 57 73
41 58 75
41 59 77
41 60 79
41 61 81
41 62 83
41 63 85
41 64 87
41 65 89
41 66 91
41 67 93
41 68 2
41 69 4
41 70 6
41 71 8
41 72 10
41 73 12
41 74 14
41 75 16
41 76 18
41 77 20
41 78 22
41 79 24
41 80 26
41 81 28
41 82 30
41 83 32
41 84 34
41 85 36
41 86 38
41 87 40
41 88 87
41 89 86
41 90 85
41 91 84
41 92 83
41 93 82
42 43 44
42 44 46
42 45 48
42 46 50
42 47 52
42 48 54
42 49 56
42 50 58
42 51 60
42 52 62
42 53 64
42 54 66
42 55 68
42 56 70
42 57 72
42 58 74
42 59 76
42 60 78
42 61 80
42 62 82
42 63 84
42 64 86
42 65 88
42 66 90
42 67 92
42 68 1
42 69 3
42 70 5
42 71 7
42 72 9
42 73 11
42 74 13
42 75 15
42 76 17
42 77 19
42 78 21
42 79 23
42 80 25
42 81 27
42 82 29
42 83 31
42 84 33
42 85 35
42 86 37
42 87 39
42 88 41
42 89 88
42 90 87
42 91 86
42 92 85
42 93 84
43 44 45
43 45 47
43 46 49
43 47 51
43 48 53
43 49 55
43 50 57
43 51 59
43 52 61
43 53 63
43 54 65
43 55 67
43 56 69
43 57 71
43 58 73
43 59 75
43 60 77
43 61 79
43 62 81
43 63 83
43 64 85
43 65 87
43 66 89
43 67 91
43 68 93
43 69 2
43 70 4
43 71 6
43 72 8
43 73 10
43 74 12
43 75 14
43 76 16
43 77 18
43 78 20
43 79 22
43 80 24
43 81 26
43 82 28
43 83 30
43 84 32
43 85 34
43 86 36
43 87 38
43 88 40
43 89 42
43 90 89
43 91 88
43 92 87
43 93 86
44 45 46
44 46 48
44 47 50
44 48 52
44 49 54
44 50 56
44 51 58
44 52 60
44 53 62
44 54 64
44 55 66
44 56 68
44 57 70
44 58 72
44 59 74
44 60 76
44 61 78
44 62 80
44 63 82
44 64 84
44 65 86
44 66 88
44 67 90
44 68 92
44 69 1
44 70 3
44 71 5
44 72 7
44 73 9
44 74 11
44 75 13
44 76 15
44 77 17
44 78 19
44 79 21
44 80 23
44 81 25
44 82 27
44 83 29
44 84 31
44 85 33
44 86 35
44 87 37
44 88 39
44 89 41
44 90 43
44 91 90
44 92 89
44 93 88
45 46 47
45 47 49
45 48 51
45 49 53
45 50 55
45 51 57
45 52 59
45 53 61
45 54 63
45 55 65
45 56 67
45 57 69
45 58 71
45 59 73
45 60 75
45 61 77
45 62 79
45 63 81
45 64 83
45 65 85
45 66 87
45 67 89
45 68 91
45 69 93
45 70 2
45 71 4
45 72 6
45 73 8
45 74 10
45 75 12
45 76 14
45 77 16
45 78 18
45 79 20
45 80 22
45 81 24
45 82 26
45 83 28
45 84 30
45 85 32
45 86 34
45 87 36
45 88 38
45 89 40
45 90 42
45 91 44
45 92 91
45 93 90
46 47 48
46 48 50
46 49 52
46 50 54
46 51 56
46 52 58
46 53 60
46 54 62
46 55 64
46 56 66
46 57 68
46 58 70
46 59 72
46 60 74
46 61 76
46 62 78
46 63 80
46 64 82
46 65 84
46 66 86
46 67 88
46 68 90
46 69 92
46 70 1
46 71 3
46 72 5
46 73 7
46 74 9
46 75 11
46 76 13
46 77 15
46 78 17
46 79 19
46 80 21
46 81 23
46 82 25
46 83 27
46 84 29
46 85 31
46 86 33
46 87 35
46 88 37
46 89 39
46 90 41
46 91 43
46 92 45
46 93 92
47 48 49
47 49 51
47 50 53
47 51 55
47 52 57
47 53 59
47 54 61
47 55 63
47 56 65
47 57 67
47 58 69
47 59 71
47 60 73
47 61 75
47 62 77
47 63 79
47 64 81
47 65 83
47 66 85
47 67 87
47 68 89
47 69 91
47 70 93
47 71 2
47 72 4
47 73 6
47 74 8
47 75 10
47 76 12
47 77 14
47 78 16
47 79 18
47 80 20
47 81 22
47 82 24
47 83 26
47 84 28
47 85 30
47 86 32
47 87 34
47 88 36
47 89 38
47 90 40
47 91 42
47 92 44
47 93 46
48 49 50
48 50 52
48 51 54
48 52 56
48 53 58
48 54 60
48 55 62
48 56 64
48 57 66
48 58 68
48 59 70
48 60 72
48 61 74
48 62 76
48 63 78
48 64 80
48 65 82
48 66 84
48 67 86
48 68 88
48 69 90
48 70 92
48 71 1
48 72 3
48 73 5
48 74 7
48 75 9
48 76 11
48 77 13
48 78 15
48 79 17
48 80 19
48 81 21
48 82 23
48 83 25
48 84 27
48 85 29
48 86 31
48 87 33
48 88 35
48 89 37
48 90 39
48 91 41
48 92 43
48 93 45
49 50 51
49 51 53
49 52 55
49 53 57
49 54 59
49 55 61
49 56 63
49 57 65
49 58 67
49 59 69
49 60 71
49 61 73
49 62 75
49 63 77
49 64 79
49 65 81
49 66 83
49 67 85
49 68 87
49 69 89
49 70 91
49 71 93
49 72 2
49 73 4
49 74 6
49 75 8
49 76 10
49 77 12
49 78 14
49 79 16
49 80 18
49 81 20
49 82 22
49 83 24
49 84 26
49 85 28
49 86 30
49 87 32
49 88 34
49 89 36
49 90 38
49 91 40
49 92 42
49 93 44
50 51 52
50 52 54
50 53 56
50 54 58
50 55 60
50 56 62
50 57 64
50 58 66
50 59 68
50 60 70
50 61 72
50 62 74
50 63 76
50 64 78
50 65 80
50 66 82
50 67 84
50 68 86
50 69 88
50 70 90
50 71 92
50 72 1
50 73 3
50 74 5
50 75 7
50 76 9
50 77 11
50 78 13
50 79 15
50 80 17
50 81 19
50 82 21
50 83 23
50 84 25
50 85 27
50 86 29
50 87 31
50 88 33
50 89 35
50 90 37
50 91 39
50 92 41
50 93 43
51 52 53
51 53 55
51 54 57
51 55 59
51 56 61
51 57 63
51 58 65
51 59 67
51 60 69
51 61 71
51 62 73
51 63 75
51 64 77
51 65 79
51 66 81
51 67 83
51 68 85
51 69 87
51 70 89
51 71 91
51 72 93
51 73 2
51 74 4
51 75 6
51 76 8
51 77 10
51 78 12
51 79 14
51 80 16
51 81 18
51 82 20
51 83 22
51 84 24
51 85 26
51 86 28
51 87 30
51 88 32
51 89 34
51 90 36
51 91 38
51 92 40
51 93 42
52 53 54
52 54 56
52 55 58
52 56 60
52 57 62
52 58 64
52 59 66
52 60 68
52 61 70
52 62 72
52 63 74
52 64 76
52 65 78
52 66 80
52 67 82
52 68 84
52 69 86
52 70 88
52 71 90
52 72 92
52 73 1
52 74 3
52 75 5
52 76 7
52 77 9
52 78 11
52 79 13
52 80 15
52 81 17
52 82 19
52 83 21
52 84 23
52 85 25
52 86 27
52 87 29
52 88 31
52 89 33
52 90 35
52 91 37
52 92 39
52 93 41
53 54 55
53 55 57
53 56 59
53 57 61
53 58 63
53 59 65
53 60 67
53 61 69
53 62 71
53 63 73
53 64 75
53 65 77
53 66 79
53 67 81
53 68 83
53 69 85
53 70 87
53 71 89
53 72 91
53 73 93
53 74 2
53 75 4
53 76 6
53 77 8
53 78 10
53 79 12
53 80 14
53 81 16
53 82 18
53 83 20
53 84 22
53 85 24
53 86 26
53 87 28
53 88 30
53 89 32
53 90 34
53 91 36
53 92 38
53 93 40
54 55 56
54 56 58
54 57 60
54 58 62
54 59 64
54 60 66
54 61 68
54 62 70
54 63 72
54 64 74
54 65 76
54 66 78
54 67 80
54 68 82
54 69 84
54 70 86
54 71 88
54 72 90
54 73 92
54 74 1
54 75 3
54 76 5
54 77 7
54 78 9
54 79 11
54 80 13
54 81 15
54 82 17
54 83 19
54 84 21
54 85 23
54 86 25
54 87 27
54 88 29
54 89 31
54 90 33
54 91 35
54 92 37
54 93 39
55 56 57
55 57 59
55 58 61
55 59 63
55 60 65
55 61 67
55 62 69
55 63 71
55 64 73
55 65 75
55 66 77
55 67 79
55 68 81
55 69 83
55 70 85
55 71 87
55 72 89
55 73 91
55 74 93
55 75 2
55 76 4
55 77 6
55 78 8
55 79 10
55 80 12
55 81 14
55 82 16
55 83 18
55 84 20
55 85 22
55 86 24
55 87 26
55 88 28
55 89 30
55 90 32
55 91 34
55 92 36
55 93 38
56 57 58
56 58 60
56 59 62
56 60 64
56 61 66
56 62 68
56 63 70
56 64 72
56 65 74
56 66 76
56 67 78
56 68 80
56 69 82
56 70 84
56 71 86
56 72 88
56 73 90
56 74 92
56 75 1
56 76 3
56 77 5
56 78 7
56 79 9
56 80 11
56 81 13
56 82 15
56 83 17
56 84 19
56 85 21
56 86 23
56 87 25
56 88 27
56 89 29
56 90 31
56 91 33
56 92 35
56 93 37
57 58 59
57 59 61
57 60 63
57 61 65
57 62 67
57 63 69
57 64 71
57 65 73
57 66 75
57 67 77
57 68 79
57 69 81
57 70 83
57 71 85
57 72 87
57 73 89
57 74 91
57 75 93
57 76 2
57 77 4
57 78 6
57 79 8
57 80 10
57 81 12
57 82 14
57 83 16
57 84 18
57 85 20
57 86 22
57 87 24
57 88 26
57 89 28
57 90 30
57 91 32
57 92 34
57 93 36
58 59 60
58 60 62
58 61 64
58 62 66
58 63 68
58 64 70
58 65 72
58 66 74
58 67 76
58 68 78
58 69 80
58 70 82
58 71 84
58 72 86
58 73 88
58 74 90
58 75 92
58 76 1
58 77 3
58 78 5
58 79 7
58 80 9
58 81 11
58 82 13
58 83 15
58 84 17
58 85 19
58 86 21
58 87 23
58 88 25
58 89 27
58 90 29
58 91 31
58 92 33
58 93 35
59 60 61
59 61 63
59 62 65
59 63 67
59 64 69
59 65 71
59 66 73
59 67 75
59 68 77
59 69 79
59 70 81
59 71 83
59 72 85
59 73 87
59 74 89
59 75 91
59 76 93
59 77 2
59 78 4
59 79 6
59 80 8
59 81 10
59 82 12
59 83 14
59 84 16
59 85 18
59 86 20
59 87 22
59 88 24
59 89 26
59 90 28
59 91 30
59 92 32
59 93 34
60 61 62
60 62 64
60 63 66
60 64 68
60 65 70
60 66 72
60 67 74
60 68 76
60 69 78
60 70 80
60 71 82
60 72 84
60 73 86
60 74 88
60 75 90
60 76 92
60 77 1
60 78 3
60 79 5
60 80 7
60 81 9
60 82 11
60 83 13
60 84 15
60 85 17
60 86 19
60 87 21
60 88 23
60 89 25
60 90 27
60 91 29
60 92 31
60 93 33
61 62 63
61 63 65
61 64 67
61 65 69
61 66 71
61 67 73
61 68 75
61 69 77
61 70 79
61 71 81
61 72 83
61 73 85
61 74 87
61 75 89
61 76 91
61 77 93
61 78 2
61 79 4
61 80 6
61 81 8
61 82 10
61 83 12
61 84 14
61 85 16
61 86 18
61 87 20
61 88 22
61 89 24
61 90 26
61 91 28
61 92 30
61 93 32
62 63 64
62 64 66
62 65 68
62 66 70
62 67 72
62 68 74
62 69 76
62 70 78
62 71 80
62 72 82
62 73 84
62 74 86
62 75 88
62 76 90
62 77 92
62 78 1
62 79 3
62 80 5
62 81 7
62 82 9
62 83 11
62 84 13
62 85 15
62 86 17
62 87 19
62 88 21
62 89 23
62 90 25
62 91 27
62 92 29
62 93 31
63 64 65
63 65 67
63 66 69
63 67 71
63 68 73
63 69 75
63 70 77
63 71 79
63 72 81
63 73 83
63 74 85
63 75 87
63 76 89
63 77 91
63 78 93
63 79 2
63 80 4
63 81 6
63 82 8
63 83 10
63 84 12
63 85 14
63 86 16
63 87 18
63 88 20
63 89 22
63 90 24
63 91 26
63 92 28
63 93 30
64 65 66
64 66 68
64 67 70
64 68 72
64 69 74
64 70 76
64 71 78
64 72 80
64 73 82
64 74 84
64 75 86
64 76 88
64 77 90
64 78 92
64 79 1
64 80 3
64 81 5
64 82 7
64 83 9
64 84 11
64 85 13
64 86 15
64 87 17
64 88 19
64 89 21
64 90 23
64 91 25
64 92 27
64 93 29
65 66 67
65 67 69
65 68 71
65 69 73
65 70 75
65 71 77
65 72 79
65 73 81
65 74 83
65 75 85
65 76 87
65 77 89
65 78 91
65 79 93
65 80 2
65 81 4
65 82 6
65 83 8
65 84 10
65 85 12
65 86 14
65 87 16
65 88 18
65 89 20
65 90 22
65 91 24
65 92 26
65 93 28
66 67 68
66 68 70
66 69 72
66 70 74
66 71 76
66 72 78
66 73 80
66 74 82
66 75 84
66 76 86
66 77 88
66 78 90
66 79 92
66 80 1
66 81 3
66 82 5
66 83 7
66 84 9
66 85 11
66 86 13
66 87 15
66 88 17
66 89 19
66 90 21
66 91 23
66 92 25
66 93 27
67 68 69
67 69 71
67 70 73
67 71 75
67 72 77
67 73 79
67 74 81
67 75 83
67 76 85
67 77 87
67 78 89
67 79 91
67 80 93
67 81 2
67 82 4
67 83 6
67 84 8
67 85 10
67 86 12
67 87 14
67 88 16
67 89 18
67 90 20
67 91 22
67 92 24
67 93 26
68 69 70
68 70 72
68 71 74
68 72 76
68 73 78
68 74 80
68 75 82
68 76 84
68 77 86
68 78 88
68 79 90
68 80 92
68 81 1
68 82 3
68 83 5
68 84 7
68 85 9
68 86 11
68 87 13
68 88 15
68 89 17
68 90 19
68 91 21
68 92 23
68 93 25
69 70 71
69 71 73
69 72 75
69 73 77
69 74 79
69 75 81
69 76 83
69 77 85
69 78 87
69 79 89
69 80 91
69 81 93
69 82 2
69 83 4
69 84 6
69 85 8
69 86 10
69 87 12
69 88 14
69 89 16
69 90 18
69 91 20
69 92 22
69 93 24
70 71 72
70 72 74
70 73 76
70 74 78
70 75 80
70 76 82
70 77 84
70 78 86
70 79 88
70 80 90
70 81 92
70 82 1
70 83 3
70 84 5
70 85 7
70 86 9
70 87 11
70 88 13
70 89 15
70 90 17
70 91 19
70 92 21
70 93 23
71 72 73
71 73 75
71 74 77
71 75 79
71 76 81
71 77 83
71 78 85
71 79 87
71 80 89
71 81 91
71 82 93
71 83 2
71 84 4
71 85 6
71 86 8
71 87 10
71 88 12
71 89 14
71 90 16
71 91 18
71 92 20
71 93 22
72 73 74
72 74 76
72 75 78
72 76 80
72 77 82
72 78 84
72 79 86
72 80 88
72 81 90
72 82 92
72 83 1
72 84 3
72 85 5
72 86 7
72 87 9
72 88 11
72 89 13
72 90 15
72 91 17
72 92 19
72 93 21
73 74 75
73 75 77
73 76 79
73 77 81
73 78 83
73 79 85
73 80 87
73 81 89
73 82 91
73 83 93
73 84 2
73 85 4
73 86 6
73 87 8
73 88 10
73 89 12
73 90 14
73 91 16
73 92 18
73 93 20
74 75 76
74 76 78
74 77 80
74 78 82
74 79 84
74 80 86
74 81 88
74 82 90
74 83 92
74 84 1
74 85 3
74 86 5
74 87 7
74 88 9
74 89 11
74 90 13
74 91 15
74 92 17
74 93 19
75 76 77
75 77 79
75 78 81
75 79 83
75 80 85
75 81 87
75 82 89
75 83 91
75 84 93
75 85 2
75 86 4
75 87 6
75 88 8
75 89 10
75 90 12
75 91 14
75 92 16
75 93 18
76 77 78
76 78 80
76 79 82
76 80 84
76 81 86
76 82 88
76 83 90
76 84 92
76 85 1
76 86 3
76 87 5
76 88 7
76 89 9
76 90 11
76 91 13
76 92 15
76 93 17
77 78 79
77 79 81
77 80 83
77 81 85
77 82 87
77 83 89
77 84 91
77 85 93
77 86 2
77 87 4
77 88 6
77 89 8
77 90 10
77 91 12
77 92 14
77 93 16
78 79 80
78 80 82
78 81 84
78 82 86
78 83 88
78 84 90
78 85 92
78 86 1
78 87 3
78 88 5
78 89 7
78 90 9
78 91 11
78 92 13
78 93 15
79 80 81
79 81 83
79 82 85
79 83 87
79 84 89
79 85 91
79 86 93
79 87 2
79 88 4
79 89 6
79 90 8
79 91 10
79 92 12
79 93 14
80 81 82
80 82 84
80 83 86
80 84 88
80 85 90
80 86 92
80 87 1
80 88 3
80 89 5
80 90 7
80 91 9
80 92 11
80 93 13
81 82 83
81 83 85
81 84 87
81 85 89
81 86 91
81 87 93
81 88 2
81 89 4
81 90 6
81 91 8
81 92 10
81 93 12
82 83 84
82 84 86
82 85 88
82 86 90
82 87 92
82 88 1
82 89 3
82 90 5
82 91 7
82 92 9
82 93 11
83 84 85
83 85 87
83 86 89
83 87 91
83 88 93
83 89 2
83 90 4
83 91 6
83 92 8
83 93 10
84 85 86
84 86 88
84 87 90
84 88 92
84 89 1
84 90 3
84 91 5
84 92 7
84 93 9
85 86 87
85 87 89
85 88 91
85 89 93
85 90 2
85 91 4
85 92 6
85 93 8
86 87 88
86 88 90
86 89 92
86 90 1
86 91 3
86 92 5
86 93 7
87 88 89
87 89 91
87 90 93
87 91 2
87 92 4
87 93 6
88 89 90
88 90 92
88 91 1
88 92 3
88 93 5
89 90 91
89 91 93
89 92 2
89 93 4
90 91 92
90 92 1
90 93 3
91 92 93
91 93 2
92 93 1
